player_id_cat,deposit_approved_sum,withdrawal_approved_sum,turnover_cash_sum,winning_cash_sum,result_cash_sum,NGR_sum,bonus_cash_sum,session_sum,female,male
2397,1307,1270,10338,10301,-37,37,40,44122,0.0,1.0
2398,30,0,48,17,-31,30,0,3325,1.0,0.0
2399,10041,2709,39649,32319,-7330,7332,69,31331,1.0,0.0
2400,45,0,137,92,-45,45,0,837,0.0,1.0
2401,857,0,1329,473,-856,857,0,12988,0.0,1.0
2402,9900,904,130986,121977,-9009,8991,112,107366,0.0,1.0
2403,451,451,3787,3732,-55,36,89,24758,0.0,1.0
2404,0,0,875,625,-250,250,0,4249,0.0,1.0
2405,146,0,281,134,-147,146,0,2627,0.0,1.0
2407,6531,919,55323,49714,-5609,5610,29,47377,0.0,1.0
2408,47045,29414,703429,685800,-17629,16189,680,593952,0.0,1.0
2410,389,345,886,840,-46,41,53,38242,1.0,0.0
2416,58,0,86,27,-59,58,9,8564,0.0,1.0
2418,60,0,85,25,-60,60,0,3190,1.0,0.0
2421,176,0,725,523,-202,202,47,18646,0.0,1.0
2423,2493,2245,6304,6052,-252,237,282,123382,1.0,0.0
2425,1553,595,5424,4462,-962,959,29,28838,1.0,0.0
2427,207,0,521,314,-207,207,17,8600,1.0,0.0
2428,3620,0,13845,10225,-3620,3622,26,32410,0.0,1.0
2430,6477,5750,17532,16799,-733,718,98,125595,0.0,1.0
2434,153,0,425,272,-153,135,0,16345,0.0,1.0
2435,272,0,739,468,-271,266,0,6411,0.0,1.0
2436,235,206,1736,1707,-29,29,45,1196,1.0,0.0
2438,30,0,232,203,-29,30,0,1207,0.0,1.0
2439,447,238,1742,1533,-209,209,0,14759,0.0,1.0
2440,867,0,8501,7635,-866,866,0,26155,0.0,1.0
2443,225,0,467,241,-226,225,28,9462,0.0,1.0
2444,828,1530,4013,4713,700,-724,10,68925,1.0,0.0
2445,176,117,904,846,-58,59,202,15214,1.0,0.0
2448,150,0,500,352,-148,149,0,2679,0.0,1.0
2449,639,0,4023,3384,-639,639,0,29215,0.0,1.0
2450,266,0,592,325,-267,266,7,9527,0.0,1.0
2451,30,0,30,4,-26,24,0,2219,1.0,0.0
2452,60,0,95,36,-59,59,0,2283,1.0,0.0
2453,120,0,432,310,-122,114,0,16854,0.0,1.0
2455,60,0,123,64,-59,59,0,3038,0.0,1.0
2456,118,235,335,453,118,-118,0,6564,0.0,1.0
2457,193,120,579,504,-75,72,45,26690,0.0,1.0
2459,60,0,78,18,-60,60,0,6404,1.0,0.0
2460,10815,3084,98002,89896,-8106,7708,140,549322,0.0,1.0
2461,30,0,66,36,-30,22,0,766,0.0,1.0
2464,116,0,370,254,-116,116,0,3306,1.0,0.0
2465,59,0,91,32,-59,59,0,2810,1.0,0.0
2466,1835,0,7400,5565,-1835,1772,43,75772,0.0,1.0
2467,176,0,700,525,-175,119,0,6683,1.0,0.0
2468,91,0,345,208,-137,137,3,2793,1.0,0.0
2469,356,0,856,500,-356,270,6,8999,0.0,1.0
2471,59,0,71,9,-62,59,0,767,1.0,0.0
2473,379,235,2544,2400,-144,140,43,40892,0.0,1.0
2474,796,793,1389,597,-792,792,0,3814,0.0,1.0
2475,146,0,288,145,-143,143,0,3049,0.0,1.0
2478,45,0,216,171,-45,44,0,3901,0.0,1.0
2482,90,0,124,35,-89,90,0,2231,1.0,0.0
2484,32597,25681,232521,225563,-6958,6903,165,378918,0.0,1.0
2485,149,0,280,131,-149,150,37,15086,0.0,1.0
2486,247,0,712,465,-247,247,10,9751,1.0,0.0
2488,437,0,1865,1428,-437,437,27,5410,0.0,1.0
2489,59,0,153,94,-59,59,0,2984,1.0,0.0
2490,673,0,7687,7014,-673,323,0,26494,0.0,1.0
2491,59,0,150,91,-59,56,0,4197,0.0,1.0
2492,180,0,373,192,-181,180,32,5242,1.0,0.0
2493,383,0,971,588,-383,383,0,18326,1.0,0.0
2495,678,0,3966,3289,-677,676,114,56746,1.0,0.0
2496,117,763,2713,3360,647,-649,0,7889,0.0,1.0
2497,3238,0,13873,10635,-3238,2573,110,91633,0.0,1.0
2499,60,149,229,318,89,-90,0,13066,0.0,1.0
2500,1083,2131,14332,15373,1041,-865,15,81233,0.0,1.0
2501,576,0,9718,9142,-576,576,0,9900,0.0,1.0
2502,294,0,642,333,-309,293,0,3100,0.0,1.0
2503,118,354,1182,1399,217,-249,26,20313,0.0,1.0
2504,59,0,356,297,-59,59,40,9739,0.0,1.0
2505,44,0,62,18,-44,44,0,2043,0.0,1.0
2508,12044,14470,87144,89568,2424,-2500,285,610219,0.0,1.0
2510,2005,1258,12483,11736,-747,748,70,282577,0.0,1.0
2511,208,0,396,183,-213,207,0,4906,0.0,1.0
2512,546,0,1752,1206,-546,463,0,11830,0.0,1.0
2514,29,0,44,19,-25,24,0,4172,1.0,0.0
2515,8615,4243,62317,57934,-4383,4367,18,118111,0.0,1.0
2516,207,0,1045,837,-208,201,36,14179,0.0,1.0
2521,19460,12379,206163,199105,-7058,6819,149,210818,0.0,1.0
2522,145,87,546,489,-57,57,0,26008,1.0,0.0
2523,137193,108714,749366,721779,-27587,27354,572,1535217,0.0,1.0
2525,120,450,691,1020,329,-330,0,7655,1.0,0.0
2527,1231,3603,12927,15451,2524,-2525,0,25568,0.0,1.0
2532,30,0,60,22,-38,-6,39,25254,1.0,0.0
2533,1485,582,9548,8647,-901,893,7,43841,0.0,1.0
2535,362,0,874,476,-398,362,55,18030,0.0,1.0
2537,531,319,1169,926,-243,211,0,18964,0.0,1.0
2538,203,0,632,428,-204,203,0,14932,1.0,0.0
2540,2789,1957,9450,8619,-831,733,13,23411,0.0,1.0
2541,3045,5417,38439,40812,2373,-2374,134,106754,1.0,0.0
2542,0,1689,1787,2879,1092,-1092,6,17039,0.0,1.0
2543,30,0,69,39,-30,30,29,2611,0.0,1.0
2545,446,456,2092,1748,-344,344,19,15634,0.0,1.0
2549,30,0,251,221,-30,30,0,2746,0.0,1.0
2552,29818,15141,141032,125769,-15263,14666,38,105309,0.0,1.0
2554,836,0,8540,7670,-870,827,15,25378,0.0,1.0
2555,2438,2670,16572,16806,234,-547,143,48843,1.0,0.0
2556,2524,2216,12571,12261,-310,307,133,197248,0.0,1.0
2557,149,0,868,720,-148,148,8,11475,0.0,1.0
2558,294,0,627,333,-294,294,47,2811,0.0,1.0
2559,1460,1433,5906,5876,-30,-36,2,28112,0.0,1.0
2560,123,90,1879,1828,-51,33,81,67100,0.0,1.0
2561,58,0,73,15,-58,58,0,3156,0.0,1.0
2562,1032,1504,3336,3808,472,-473,13,55213,0.0,1.0
2563,59,208,100,249,149,-148,0,942,0.0,1.0
2565,150,271,585,705,120,-148,51,17902,1.0,0.0
2566,317,0,580,263,-317,317,0,6270,1.0,0.0
2568,2532,0,16528,13996,-2532,2532,0,31279,1.0,0.0
2571,1170,702,2252,1786,-466,460,28,8777,0.0,1.0
2572,4819,5304,17081,17512,431,-492,389,72695,0.0,1.0
2573,1268,590,14496,13818,-678,636,47,53645,1.0,0.0
2574,418,0,1563,1146,-417,418,39,9504,0.0,1.0
2575,90,0,190,100,-90,90,0,1248,0.0,1.0
2576,415,0,3795,3380,-415,390,0,27512,0.0,1.0
2577,45,0,1581,1536,-45,45,0,7528,0.0,1.0
2578,60,0,79,19,-60,59,14,6858,0.0,1.0
2579,654,0,1250,597,-653,653,59,34287,0.0,1.0
2580,118,0,187,70,-117,114,8,4811,0.0,1.0
2582,119,59,480,421,-59,59,39,3709,0.0,1.0
2583,45,0,55,26,-29,27,27,6589,1.0,0.0
2584,279,383,1655,1705,50,-104,263,167586,1.0,0.0
2588,6318,5499,19407,18589,-818,801,238,131737,0.0,1.0
2589,31,0,36,6,-30,30,0,2443,0.0,1.0
2590,204,0,565,361,-204,204,0,7743,0.0,1.0
2591,602,1811,4345,5553,1208,-1208,0,12790,0.0,1.0
2593,30,0,42,11,-31,26,0,4094,0.0,1.0
2598,116,117,468,468,0,0,0,6055,0.0,1.0
2600,2926,13671,46200,56944,10744,-10804,123,257554,0.0,1.0
2601,2215,2433,16487,16684,197,-234,54,225686,0.0,1.0
2603,91,0,199,108,-91,91,27,5352,1.0,0.0
2604,90,0,253,162,-91,90,0,3015,0.0,1.0
2605,270,0,931,655,-276,265,92,139228,0.0,1.0
2606,60,0,132,72,-60,60,0,2406,0.0,1.0
2609,1053,0,3896,2843,-1053,1054,0,10938,0.0,1.0
2612,406,0,925,519,-406,406,0,16034,0.0,1.0
2613,651,411,1744,1506,-238,239,3,9409,0.0,1.0
2616,176,0,461,285,-176,175,0,2884,1.0,0.0
2617,14066,4515,240084,230516,-9568,8393,220,508460,0.0,1.0
2618,920,411,3570,3063,-507,506,0,11358,0.0,1.0
2623,251,470,813,1038,225,-229,0,4622,0.0,1.0
2625,12573,5790,73957,67140,-6817,6734,43,144535,0.0,1.0
2626,31,0,46,15,-31,30,0,6068,0.0,1.0
2629,1786,1865,6782,6856,74,-84,200,106393,0.0,1.0
2630,117,0,358,240,-118,117,0,10910,0.0,1.0
2631,6571,4449,37956,35830,-2126,2123,349,354798,0.0,1.0
2633,59,0,165,107,-58,58,14,4516,1.0,0.0
2634,931,1325,2187,2560,373,-402,76,57114,1.0,0.0
2635,1075,179,4999,4089,-910,911,200,188435,0.0,1.0
2636,60,0,161,101,-60,60,0,3336,1.0,0.0
2637,4297,2088,11577,9368,-2209,2209,61,60515,0.0,1.0
2638,70296,54072,349843,333299,-16544,15766,594,1387225,1.0,0.0
2641,535,412,1740,1615,-125,123,0,41993,0.0,1.0
2642,195,0,1004,808,-196,179,94,39170,1.0,0.0
2643,442,148,737,443,-294,294,0,12597,0.0,1.0
2644,723,486,2533,2297,-236,236,53,25694,0.0,1.0
2645,25817,20489,231656,226314,-5342,5345,328,264443,1.0,0.0
2646,1269,0,9414,8108,-1306,1264,102,66420,0.0,1.0
2648,75,0,66,6,-60,60,3,4095,1.0,0.0
2650,4763,4442,16907,16588,-319,314,403,428708,1.0,0.0
2651,500,337,1441,1276,-165,163,139,51321,1.0,0.0
2654,1897,1092,13289,12486,-803,803,50,132832,1.0,0.0
2655,1141,1514,9337,9619,282,-625,176,42808,0.0,1.0
2658,178,0,549,363,-186,172,0,7719,0.0,1.0
2662,30,0,35,5,-30,24,0,2951,1.0,0.0
2663,184,0,261,77,-184,184,47,2493,0.0,1.0
2664,1875,3900,9412,11385,1973,-2027,95,74823,0.0,1.0
2665,261,293,2329,2361,32,-32,18,15499,0.0,1.0
2666,30,0,48,18,-30,30,1,3318,0.0,1.0
2667,59,0,175,117,-58,58,0,5139,0.0,1.0
2670,599,560,5716,5676,-40,39,18,30556,0.0,1.0
2672,31,0,49,18,-31,31,0,1612,0.0,1.0
2674,209,0,683,475,-208,208,0,3660,1.0,0.0
2675,59,0,85,19,-66,58,29,2862,0.0,1.0
2676,1040,211,5576,4746,-830,830,84,20253,0.0,1.0
2678,59,0,77,19,-58,54,0,2252,0.0,1.0
2679,29,0,48,5,-43,29,0,2855,0.0,1.0
2684,30,0,35,5,-30,30,0,416,0.0,1.0
2685,622,0,2270,1647,-623,622,0,11248,0.0,1.0
2687,30,0,228,198,-30,29,45,28857,0.0,1.0
2691,527,0,1490,965,-525,525,0,10555,1.0,0.0
2692,19816,5156,275965,261267,-14698,14659,214,658548,1.0,0.0
2693,89,0,144,55,-89,89,0,2206,0.0,1.0
2694,88,0,1265,1180,-85,86,0,15229,0.0,1.0
2696,44,0,108,64,-44,44,12,2719,0.0,1.0
2697,568,719,2314,2465,151,-151,61,42859,0.0,1.0
2699,474,0,1859,1387,-472,472,0,10063,0.0,1.0
2702,297,73,1008,749,-259,223,26,71904,0.0,1.0
2703,149,0,463,307,-156,149,25,6491,0.0,1.0
2704,150,692,899,1441,542,-542,0,3942,0.0,1.0
2706,510,180,1939,1765,-174,128,130,122277,0.0,1.0
2707,30,0,36,6,-30,30,0,4007,0.0,1.0
2708,3000,6007,8595,11602,3007,-3007,0,7716,0.0,1.0
2709,30,0,30,0,-30,28,80,4369,0.0,1.0
2710,6007,587,32214,26794,-5420,5418,170,149488,0.0,1.0
2712,0,0,104,66,-38,37,0,406,0.0,1.0
2714,132,0,172,39,-133,128,31,10076,0.0,1.0
2716,435,946,2669,2255,-414,-534,84,87071,1.0,0.0
2717,407,0,2871,2464,-407,378,41,8116,0.0,1.0
2720,30,0,46,16,-30,29,0,4428,0.0,1.0
2721,30,0,46,16,-30,30,10,2244,0.0,1.0
2722,1633,5888,20999,25255,4256,-4330,21,17994,0.0,1.0
2723,29,0,52,26,-26,25,0,2510,0.0,1.0
2725,204,0,320,117,-203,204,0,12168,1.0,0.0
2726,0,0,17,1,-16,16,0,6542,0.0,1.0
2728,648,0,2814,2166,-648,648,68,21162,1.0,0.0
2729,630,298,2325,1985,-340,260,54,49127,1.0,0.0
2730,922,3454,4483,7017,2534,-2535,69,37701,1.0,0.0
2731,15949,312,85879,72934,-12945,9415,161,68487,0.0,1.0
2734,59,0,262,204,-58,58,0,8047,0.0,1.0
2735,181,0,286,107,-179,179,0,2631,0.0,1.0
2738,58,0,69,10,-59,58,0,2476,0.0,1.0
2740,3927,2622,30362,29055,-1307,1184,226,127458,0.0,1.0
2742,58,0,91,33,-58,58,21,6226,0.0,1.0
2743,116,0,5186,5070,-116,117,10,43285,0.0,1.0
2744,39,0,67,28,-39,37,0,4796,1.0,0.0
2745,120,0,862,741,-121,119,22,18282,0.0,1.0
2747,350,0,1014,664,-350,350,76,25525,0.0,1.0
2750,77,0,510,433,-77,77,0,5309,0.0,1.0
2751,2933,0,8343,5415,-2928,2928,0,6426,0.0,1.0
2752,60,0,116,56,-60,60,0,2874,1.0,0.0
2754,2583,4399,8435,10218,1783,-1881,133,71331,0.0,1.0
2756,271,151,1560,1443,-117,45,0,12704,0.0,1.0
2757,18593,0,53622,43246,-10376,10376,0,16977,0.0,1.0
2758,1788,1374,5544,5130,-414,415,115,61546,0.0,1.0
2759,40719,36173,138087,133547,-4540,4542,422,590192,0.0,1.0
2760,971,0,2526,1555,-971,971,0,5564,0.0,1.0
2761,1303,905,3371,2974,-397,398,101,17701,0.0,1.0
2762,30,0,97,66,-31,30,0,4192,0.0,1.0
2764,19365,6223,116669,102661,-14008,12901,119,316268,0.0,1.0
2765,390,525,1444,1573,129,-139,0,15682,0.0,1.0
2766,1407,1025,3987,3572,-415,371,27,52706,0.0,1.0
2767,59,0,130,72,-58,57,0,2540,0.0,1.0
2768,1467,0,18709,17242,-1467,1467,65,20083,0.0,1.0
2770,8411,6019,70703,68320,-2383,2384,10,21074,0.0,1.0
2771,58,0,73,15,-58,58,0,2264,0.0,1.0
2772,430,0,3140,2710,-430,429,14,48085,0.0,1.0
2773,30,0,29,0,-29,26,0,2369,1.0,0.0
2774,61,0,203,200,-3,-5,0,4934,0.0,1.0
2777,116,0,887,772,-115,113,0,14791,1.0,0.0
2778,104,0,131,54,-77,60,0,4867,0.0,1.0
2779,2967,4260,19059,19385,326,-1295,85,56321,0.0,1.0
2782,88,0,107,19,-88,88,0,2132,0.0,1.0
2784,59,0,104,45,-59,59,48,1670,0.0,1.0
2785,59,0,135,77,-58,59,0,3044,0.0,1.0
2786,8678,15075,16631,23040,6409,-6410,0,34028,0.0,1.0
2790,59,0,77,18,-59,58,0,2676,1.0,0.0
2791,147,0,212,64,-148,147,0,2424,0.0,1.0
2792,29,0,42,7,-35,27,0,5918,0.0,1.0
2793,5873,6214,27199,27375,176,-188,205,552191,0.0,1.0
2794,4287,3011,27254,25957,-1297,1217,326,505703,0.0,1.0
2795,29,0,35,6,-29,29,0,1947,0.0,1.0
2797,877,2366,6724,8210,1486,-1488,50,53374,0.0,1.0
2798,967,1444,2107,2557,450,-478,0,131228,0.0,1.0
2799,7478,7308,30844,30674,-170,167,83,223486,1.0,0.0
2802,369,391,3033,3027,-6,-26,34,87603,1.0,0.0
2803,0,0,1226,923,-303,303,55,19059,0.0,1.0
2804,120,0,181,61,-120,120,0,2821,1.0,0.0
2805,3104,1206,21530,19632,-1898,1897,62,72839,0.0,1.0
2806,387,300,2584,2376,-208,86,0,17308,0.0,1.0
2807,14933,0,283828,268311,-15517,14186,119,409938,0.0,1.0
2809,90,0,1252,1162,-90,82,24,32208,1.0,0.0
2810,1991,0,9814,7825,-1989,1990,28,43330,0.0,1.0
2811,1722,1316,8790,8373,-417,406,194,108677,0.0,1.0
2814,145,0,981,833,-148,145,0,6432,0.0,1.0
2816,271,300,1247,1276,29,-29,9,9537,1.0,0.0
2819,118,0,250,132,-118,118,0,5112,1.0,0.0
2820,1854,0,5213,3358,-1855,1833,20,45270,0.0,1.0
2821,4088,1162,28247,24160,-4087,2925,40,39104,0.0,1.0
2824,29,0,314,279,-35,23,0,5075,0.0,1.0
2825,3747,2277,15496,15921,425,992,190,112112,0.0,1.0
2827,2454,687,12879,11407,-1472,1336,61,258634,0.0,1.0
2828,234,0,877,644,-233,233,0,6456,0.0,1.0
2830,295,0,986,691,-295,294,0,5222,0.0,1.0
2831,149,0,163,61,-102,102,0,2266,0.0,1.0
2832,176,0,943,766,-177,176,0,5597,0.0,1.0
2834,59,0,493,434,-59,59,0,3380,1.0,0.0
2836,532,0,2252,1681,-571,528,0,39973,1.0,0.0
2841,2218,537,8530,6851,-1679,1680,16,30006,0.0,1.0
2842,88,240,187,339,152,-152,0,6117,0.0,1.0
2844,295,327,2699,2729,30,-118,26,24608,0.0,1.0
2846,59,177,856,974,118,-118,0,2235,1.0,0.0
2849,494,0,1293,798,-495,493,0,12975,1.0,0.0
2850,149,451,69,370,301,-301,0,931,1.0,0.0
2852,900,0,3192,2294,-898,895,52,53397,1.0,0.0
2853,351,225,2342,2053,-289,127,0,23529,0.0,1.0
2854,359,120,1263,1023,-240,239,64,11670,1.0,0.0
2855,2009,1145,9122,8227,-895,863,97,78892,1.0,0.0
2857,241,0,1267,972,-295,234,301,98138,0.0,1.0
2859,904,0,3754,2850,-904,903,44,3414,0.0,1.0
2860,685,585,3716,3616,-100,99,59,15904,0.0,1.0
2861,532,90,1853,1410,-443,439,64,22567,0.0,1.0
2862,153,0,227,73,-154,153,0,5087,0.0,1.0
2863,2572,884,26916,24037,-2879,1518,0,50020,1.0,0.0
2865,223,0,4358,4133,-225,172,39,15660,0.0,1.0
2866,118,0,512,391,-121,118,51,21999,1.0,0.0
2867,4894,4589,21738,21431,-307,248,346,250734,1.0,0.0
2869,270,0,1488,1219,-269,269,0,12118,0.0,1.0
2870,1653,1477,9312,9136,-176,175,96,24907,0.0,1.0
2871,5184,2705,25423,22949,-2474,2436,130,395963,1.0,0.0
2872,1288,499,6620,5824,-796,743,57,106383,0.0,1.0
2874,119,0,108,48,-60,60,0,530,0.0,1.0
2875,571,0,12677,12030,-647,611,0,40042,0.0,1.0
2876,6440,3811,46272,43643,-2629,2629,58,89221,1.0,0.0
2877,88,414,277,582,305,-305,0,18769,0.0,1.0
2878,14581,9324,57039,51783,-5256,5257,14,63101,0.0,1.0
2879,60,0,914,854,-60,60,23,7252,0.0,1.0
2880,45,0,59,14,-45,45,0,1362,0.0,1.0
2882,209,119,1208,1118,-90,82,93,28253,1.0,0.0
2884,29,0,209,180,-29,29,0,6757,0.0,1.0
2885,1710,3781,7765,9838,2073,-2092,251,103940,1.0,0.0
2887,2380,0,21377,18996,-2381,2379,0,37121,1.0,0.0
2888,1314,1194,4602,4477,-125,102,78,76105,0.0,1.0
2890,1282,590,4922,4232,-690,686,72,63668,0.0,1.0
2891,1007,473,3072,2538,-534,456,90,99738,1.0,0.0
2892,8152,4837,37769,34381,-3388,2950,61,223069,1.0,0.0
2893,2686,1050,12856,11193,-1663,906,60,94826,1.0,0.0
2895,1013,0,9113,8101,-1012,1006,47,15341,1.0,0.0
2896,322,297,597,573,-24,21,7,11912,0.0,1.0
2898,29,0,41,12,-29,29,0,2981,0.0,1.0
2899,29,176,159,306,147,-147,0,4532,1.0,0.0
2901,268,0,1039,773,-266,265,0,17901,1.0,0.0
2902,398,294,1070,967,-103,38,115,34406,0.0,1.0
2904,1067,2185,24181,25302,1121,-1168,54,200533,1.0,0.0
2909,1927,1521,5319,4764,-555,406,0,75044,0.0,1.0
2910,58,0,148,91,-57,57,0,4213,0.0,1.0
2911,570,0,2839,2270,-569,567,0,12356,0.0,1.0
2912,377,0,1285,909,-376,376,0,8648,1.0,0.0
2913,300,0,805,499,-306,298,0,7961,0.0,1.0
2916,1808,2057,7626,7877,251,-251,61,20350,0.0,1.0
2918,45,0,45,0,-45,45,0,2173,0.0,1.0
2919,0,0,9,4,-5,5,0,1995,0.0,1.0
2921,206,0,1013,807,-206,205,0,8484,1.0,0.0
2925,502,0,4339,3838,-501,501,0,20326,0.0,1.0
2926,908,606,3274,2971,-303,295,0,30141,0.0,1.0
2927,29,0,45,15,-30,29,0,2247,0.0,1.0
2931,70650,75197,103565,108110,4545,-4554,87,203456,0.0,1.0
2932,1000,0,2339,1341,-998,997,13,10901,0.0,1.0
2933,30,0,121,91,-30,30,34,2763,1.0,0.0
2937,1624,735,10529,9597,-932,866,182,77204,1.0,0.0
2938,191,0,468,278,-190,191,0,9583,1.0,0.0
2942,44,0,232,187,-45,44,0,4188,1.0,0.0
2943,268,0,2426,2158,-268,113,87,23234,1.0,0.0
2944,60,0,108,54,-54,54,4,2412,1.0,0.0
2945,178,2074,2336,1395,-941,-2453,0,40201,0.0,1.0
2947,119,0,1066,947,-119,119,0,7827,1.0,0.0
2948,59,0,127,67,-60,56,0,4859,1.0,0.0
2949,294,0,822,529,-293,294,0,6319,0.0,1.0
2950,291,0,1177,886,-291,291,0,3485,0.0,1.0
2951,60,0,180,120,-60,60,0,2118,0.0,1.0
2952,116,0,245,125,-120,116,0,3803,1.0,0.0
2954,31,0,48,18,-30,31,0,2389,0.0,1.0
2955,146,0,433,289,-144,144,0,2746,0.0,1.0
2956,847,584,3822,3562,-260,260,39,54116,0.0,1.0
2957,29,0,42,13,-29,28,0,6560,0.0,1.0
2958,89,0,101,11,-90,89,0,2150,0.0,1.0
2960,179,0,380,204,-176,174,0,3459,0.0,1.0
2962,293,0,1027,727,-300,289,0,8651,0.0,1.0
2963,59,0,89,31,-58,58,0,2582,0.0,1.0
2964,2877,0,8020,5144,-2876,2876,49,9661,0.0,1.0
2965,9925,4054,27422,21555,-5867,5739,34,19916,1.0,0.0
2966,147,0,171,24,-147,146,46,2566,0.0,1.0
2969,45,0,171,126,-45,19,0,8643,0.0,1.0
2970,60,0,151,68,-83,60,0,3091,0.0,1.0
2972,60,0,156,96,-60,60,0,2198,0.0,1.0
2973,89,0,146,58,-88,79,16,9053,1.0,0.0
2974,29,0,29,0,-29,29,0,1960,0.0,1.0
2978,265,0,509,244,-265,265,0,2481,0.0,1.0
2979,59,0,273,214,-59,58,0,3362,1.0,0.0
2980,29,0,29,0,-29,29,0,2083,0.0,1.0
2981,184,0,306,84,-222,172,251,79003,0.0,1.0
2983,7300,0,101513,94221,-7292,7211,18,435824,0.0,1.0
2985,2722,1420,22568,21233,-1335,1142,255,551458,1.0,0.0
2986,2812,8217,51254,56623,5369,-5548,258,152995,0.0,1.0
2987,29,0,62,32,-30,29,0,3015,0.0,1.0
2990,268,0,492,224,-268,261,39,14049,0.0,1.0
2991,294,0,375,82,-293,293,0,2148,0.0,1.0
2995,7414,2269,43018,37885,-5133,4967,984,812705,0.0,1.0
2997,30,0,34,3,-31,30,47,2143,1.0,0.0
2998,4171,1799,17301,14932,-2369,2369,0,23379,0.0,1.0
3000,445,624,5609,5787,178,-273,29,38056,0.0,1.0
3001,118,0,270,154,-116,115,0,5746,0.0,1.0
3002,299,0,498,199,-299,299,0,2204,0.0,1.0
3003,1189,2284,4516,5610,1094,-1095,0,11532,1.0,0.0
3004,1192,149,9171,8130,-1041,417,94,58756,0.0,1.0
3005,557,872,728,1043,315,-315,0,22390,1.0,0.0
3006,30,0,66,36,-30,30,0,501,0.0,1.0
3008,10167,8874,72164,70826,-1338,970,189,158276,1.0,0.0
3011,21994,7098,194833,179957,-14876,14878,185,224519,0.0,1.0
3013,60,0,367,307,-60,60,0,4655,1.0,0.0
3014,146,290,775,920,145,-144,0,10486,0.0,1.0
3015,6806,3089,13226,9511,-3715,3715,6,16594,1.0,0.0
3016,3025,1565,16106,14639,-1467,1446,140,106076,0.0,1.0
3017,465,0,4541,4044,-497,465,0,64462,1.0,0.0
3018,134,0,191,59,-132,132,0,5128,0.0,1.0
3020,938,1171,13752,13985,233,-262,0,21267,0.0,1.0
3026,422,146,2842,2534,-308,292,40,92942,1.0,0.0
3027,1466,0,8397,6879,-1518,1451,360,270882,1.0,0.0
3030,145,0,1032,887,-145,145,37,4392,0.0,1.0
3032,590,0,2686,2075,-611,590,0,15007,0.0,1.0
3033,477,144,2813,2493,-320,314,56,87612,0.0,1.0
3034,3674,1855,17664,15808,-1856,1817,88,239228,0.0,1.0
3036,181,0,771,591,-180,137,5,6928,0.0,1.0
3037,140,0,187,47,-140,140,0,1106,0.0,1.0
3039,30,89,124,183,59,-59,3,4800,0.0,1.0
3040,1510,291,3062,1815,-1247,1216,47,36168,0.0,1.0
3042,297,0,800,503,-297,297,0,4005,0.0,1.0
3045,1130,178,2941,1975,-966,967,77,19825,0.0,1.0
3047,29,0,58,29,-29,29,0,2777,0.0,1.0
3053,1397,886,12437,11927,-510,510,35,48621,1.0,0.0
3054,602,0,4596,3995,-601,602,6,61183,1.0,0.0
3055,59,0,159,100,-59,59,0,4514,1.0,0.0
3056,118,0,270,154,-116,117,56,3525,0.0,1.0
3058,4621,0,11181,6412,-4769,4561,0,8149,0.0,1.0
3059,60,0,598,541,-57,57,0,13837,0.0,1.0
3060,60,0,231,172,-59,59,0,2826,1.0,0.0
3061,30,0,47,17,-30,29,30,5232,0.0,1.0
3064,4719,1747,40400,69843,29443,-29975,20,63215,0.0,1.0
3065,269,90,2766,2704,-62,55,55,40365,0.0,1.0
3066,22596,16737,98771,93515,-5256,5162,319,692722,0.0,1.0
3067,117,0,362,245,-117,117,7,16625,0.0,1.0
3070,59,0,103,44,-59,59,0,2500,0.0,1.0
3071,29,0,40,11,-29,29,0,2566,0.0,1.0
3074,980,0,2885,1912,-973,972,52,14396,0.0,1.0
3075,1098,0,3989,2892,-1097,1097,166,67624,0.0,1.0
3079,147,0,402,256,-146,146,0,2931,1.0,0.0
3081,44,0,50,3,-47,44,49,2156,0.0,1.0
3082,120,0,285,165,-120,120,23,2976,1.0,0.0
3083,269,240,342,312,-30,30,38,10018,1.0,0.0
3084,298,0,1460,1161,-299,262,0,39138,0.0,1.0
3085,659,75,2989,2046,-943,578,27,43654,0.0,1.0
3086,4817,752,14092,10022,-4070,3720,123,49949,1.0,0.0
3087,0,0,1,0,-1,0,17,2297,0.0,1.0
3088,340,263,1185,1106,-79,67,90,54953,1.0,0.0
3089,770,768,3899,3855,-44,-1,320,172970,0.0,1.0
3090,30,0,94,63,-31,24,38,8433,0.0,1.0
3092,104,0,288,183,-105,104,0,3266,0.0,1.0
3095,14682,9652,47537,42730,-4807,2839,778,365309,1.0,0.0
3097,283,0,2049,1768,-281,273,61,42317,1.0,0.0
3099,60,0,104,41,-63,60,0,2415,0.0,1.0
3103,117,0,292,174,-118,117,92,15515,0.0,1.0
3104,59,0,96,37,-59,59,0,3824,0.0,1.0
3105,237,0,6261,5986,-275,235,0,31575,0.0,1.0
3106,1091,0,8356,7265,-1091,1091,0,45273,0.0,1.0
3107,60,0,201,141,-60,49,0,2401,1.0,0.0
3108,59,0,231,172,-59,59,0,5442,1.0,0.0
3109,44,0,307,263,-44,44,0,3144,1.0,0.0
3110,123,0,169,46,-123,123,0,2811,0.0,1.0
3111,62633,63930,135688,137381,1693,-2473,165,476491,0.0,1.0
3113,297,0,762,466,-296,297,0,7239,1.0,0.0
